name,ratings,num_ratings,processor,ram,os,storage,price,org_price,Brand,num_reviews,ram_type,Discount
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 3000 ...,,,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,65359,83034.0,DELL,,DDR4,21.286460967796327
APPLE 2023 MacBook Pro M2 Pro - (16 GB/1 TB SSD/macOS Ventura) MPHF3HN/A,,,Apple M2 Pro Processor,16,Mac OS Operating System,1 TB SSD,249900,,APPLE,,Unified,
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,4.2,697.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,37990,59999.0,Infinix,100.0,LPDDR4X,36.6822780379673
Lenovo IdeaPad 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) 14ADA05 Thin and Light Laptop,4.1,113.0,AMD Dual Core Processor,4,64 bit Windows 11 Operating System,256 GB SSD,27990,38390.0,Lenovo,15.0,DDR4,27.090388121906745
HP Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1083AU Thin and Light Laptop,4.2,117.0,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,59790,72148.0,HP,13.0,DDR4,17.128679935687753
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti) G15...,,,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,103490,128665.0,DELL,,DDR4,19.566315625850077
HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,,,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,102551,,HP,,DDR4,
acer Predator Helios 300 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,5.0,4.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,156490,179999.0,acer,0.0,DDR5,13.060628114600636
HP Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,4.0,848.0,AMD Athlon Dual Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,29490,39288.0,HP,94.0,DDR4,24.938912645082468
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Lapto...,4.3,27.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,77890,103225.0,DELL,3.0,DDR4,24.54347299588278
Lenovo IdeaPad 3 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10 Home) 14IGL05 Thin and Light Laptop,5.0,2.0,Intel Celeron Dual Core Processor,4,64 bit Windows 10 Operating System,256 GB SSD,30100,36999.0,Lenovo,1.0,DDR4,18.646449904051458
ASUS Ryzen 7 Dual Core 7th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,4.3,4.0,AMD Ryzen 7 Dual Core Processor (7th Gen),16,Windows 11 Operating System,512 GB HDD|512 GB SSD,81990,103990.0,ASUS,1.0,DDR4,21.155880373112797
MSI Pulse GL66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,4.6,5.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,108790,123990.0,MSI,2.0,DDR4,12.259053149447537
DELL Inspiron Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,4.0,25.0,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,66190,85550.0,DELL,6.0,DDR4,22.630040911747514
Lenovo Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 16I...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,153890,,Lenovo,,DDR4,
Lenovo IdeaPad 3 Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15ADA05 Thin and Light La...,4.4,112.0,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 10 Operating System,256 GB SSD,37990,43990.0,Lenovo,11.0,DDR4,13.639463514435098
HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1089au Thin and Light Laptop,4.3,1974.0,AMD Ryzen 3 Quad Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,40390,52900.0,HP,255.0,DDR4,23.648393194706994
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,,,AMD Ryzen 9 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,174990,236990.0,ASUS,,DDR4,26.16144141103
ASUS Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV...,4.6,11.0,Intel Core i7 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,224990,272990.0,ASUS,0.0,DDR4,17.583061650609913
acer Aspire 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R9PX Thin and Light ...,5.0,3.0,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,59990,79999.0,acer,0.0,DDR4,25.011562644533058
DELL Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3511 Thin and Light La...,4.1,993.0,Intel Core i3 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,45390,60490.0,DELL,109.0,DDR4,24.962803769218052
DELL Vostro Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Thin and Light La...,,,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,67115,82373.0,DELL,,DDR4,18.523059740448932
MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,4.5,152.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,114990,139990.0,MSI,25.0,DDR4,17.85841845846132
MSI CreatorPro M16 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,114990,145990.0,MSI,,DDR4,21.234331118569767
HP Victus Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,,,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,79990,93197.0,HP,,DDR4,14.171057008272797
DELL Vostro Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3405 Thin and Light Lap...,4.1,68.0,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,42190,51105.0,DELL,13.0,DDR4,17.44447705703943
acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,4.4,57.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,135990,149990.0,acer,8.0,DDR4,9.333955597039804
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 ...,4.0,4.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,157990,189990.0,ASUS,0.0,DDR5,16.84299173640718
DELL Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060)...,,,AMD Ryzen 9 Octa Core Processor,16,Windows 11 Operating System,1 TB SSD,146990,190925.0,DELL,,DDR5,23.01165379075553
ASUS ASUS TUF Dash Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,,,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,88990,129990.0,ASUS,,DDR4,31.54088776059697
HP Victus Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) ...,4.4,38.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,107890,125142.0,HP,4.0,DDR4,13.78593917309936
GIGABYTE AERO 5 XE4 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RT...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,193990,203624.0,GIGABYTE,,DDR4,4.731269398499195
ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 G...,5.0,3.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,179990,227990.0,ASUS,0.0,DDR5,21.0535549804816
DELL Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 7490 Thin and Li...,3.8,17.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,89590,107786.0,DELL,3.0,DDR4,16.88159872339636
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 3000 ...,,,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,65359,83034.0,DELL,,DDR4,21.286460967796327
Lenovo IdeaPad 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) 14ADA05 Thin and Light Laptop,4.1,113.0,AMD Dual Core Processor,4,64 bit Windows 11 Operating System,256 GB SSD,27990,38390.0,Lenovo,15.0,DDR4,27.090388121906745
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti) G15...,,,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,103490,128665.0,DELL,,DDR4,19.566315625850077
ASUS TUF Gaming F17 (2022) with 90Whr Battery Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 G...,4.4,105.0,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,94990,113990.0,ASUS,18.0,DDR5,16.6681287832266
HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,,,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,102551,,HP,,DDR4,
HP Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1083AU Thin and Light Laptop,4.2,117.0,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,59790,72148.0,HP,13.0,DDR4,17.128679935687753
HP Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,4.0,848.0,AMD Athlon Dual Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,29490,39288.0,HP,94.0,DDR4,24.938912645082468
MSI Pulse GL66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,4.6,5.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,108790,123990.0,MSI,2.0,DDR4,12.259053149447537
ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/2 GB Graphic...,4.6,12.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,89990,164990.0,ASUS,2.0,LPDDR4X,45.45730044245106
DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 3511 Laptop,4.2,6.0,Intel Core i3 Processor (11th Gen),8,Windows 11 Operating System,1 TB HDD,42500,55350.0,DELL,0.0,DDR4,23.215898825654925
Lenovo IdeaPad 3 Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15ADA05 Thin and Light La...,4.4,112.0,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 10 Operating System,256 GB SSD,37990,43990.0,Lenovo,11.0,DDR4,13.639463514435098
RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop,4.2,4306.0,Intel Core i3 Processor (11th Gen),8,Windows 10 Operating System,512 GB SSD,44990,55999.0,RedmiBook,506.0,DDR4,19.659279629993392
HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1089au Thin and Light Laptop,4.3,1974.0,AMD Ryzen 3 Quad Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,40390,52900.0,HP,255.0,DDR4,23.648393194706994
ASUS Ryzen 7 Quad Core 10th Gen - (16 GB/1 TB HDD/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,,,AMD Ryzen 7 Quad Core Processor (10th Gen),16,Windows 11 Operating System,1 TB HDD|1 TB SSD,160990,201990.0,ASUS,,DDR4,20.298034556166147
MSI Creator 15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 207...,,,Intel Core i7 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,214990,223490.0,MSI,,DDR4,3.803302161170522
HP 15s Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,4.3,941.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,54450,70171.0,HP,80.0,DDR4,22.40384204300922
DELL Inspiron Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,4.2,26.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,96890,122800.0,DELL,2.0,DDR4,21.099348534201955
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light Laptop,4.2,533.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,41290,55347.0,DELL,59.0,DDR4,25.397943881330516
DELL Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop,4.0,29.0,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,41590,53774.0,DELL,2.0,DDR4,22.657790010042028
DELL Allienware Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,246490,320926.0,DELL,,DDR5,23.194131980581194
APPLE 2022 MacBook AIR M2 - (16 GB/256 GB SSD/Mac OS Monterey) Z160000Z4,,,Apple M2 Processor,16,Mac OS Operating System,256 GB SSD,131990,139000.0,APPLE,,Unified,5.043165467625899
ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,109990,141990.0,ASUS,,LPDDR3,22.53679836608212
ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and L...,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,2 TB SSD,233990,,ASUS,,LPDDR3,
HP 15s Intel Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 15s-du3614TU Thin and Light...,4.1,126.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,41490,51470.0,HP,8.0,DDR4,19.389935884981544
MSI Creator Z16 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,4.7,3.0,Intel Core i9 Processor (11th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,210990,257990.0,MSI,0.0,DDR4,18.217760378309237
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,,,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,151990,206990.0,ASUS,,DDR5,26.571331948403305
ASUS ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5822TS Thin and Lig...,4.4,11.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,79990,98990.0,ASUS,3.0,LPDDR3,19.193857965451055
ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/4 TB SSD/Windows 11 Home...,,,Intel Core i9 Processor (12th Gen),32,64 bit Windows 11 Operating System,4 TB SSD,479990,,ASUS,,DDR5,
Lenovo Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Laptop,4.3,222.0,Intel Core i3 Processor (11th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,37490,49096.0,Lenovo,29.0,DDR4,23.639400358481343
ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100CKA-GJ0722W Laptop,4.1,191.0,Intel Celeron Dual Core Processor,4,64 bit Windows 11 Operating System,128 GB SSD,23306,30990.0,ASUS,18.0,DDR4,24.79509519199742
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,4.2,390.0,Intel Core i5 Processor (10th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,38990,64999.0,Infinix,65.0,LPDDR4X,40.01446176095017
HP Pavilion x360 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0092TU Thin and Light Lapt...,,,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,91990,101788.0,HP,,DDR4,9.6258891028412
ASUS ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,3.0,2.0,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,146490,,ASUS,1.0,DDR4,
acer Aspire 3 Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,4.0,19.0,Intel Pentium Silver Processor,8,64 bit Windows 11 Operating System,256 GB SSD,28490,36990.0,acer,3.0,DDR4,22.97918356312517
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,,,AMD Ryzen 7 Octa Core Processor,16,Windows 11 Operating System,1 TB SSD,187990,249990.0,ASUS,,DDR5,24.80099203968159
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home...,,,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,137990,194990.0,ASUS,,DDR5,29.23226832145238
HP Victus Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) ...,4.4,38.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,107890,125142.0,HP,4.0,DDR4,13.78593917309936
ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,109990,141990.0,ASUS,,LPDDR3,22.53679836608212
Infinix INBook X2 Plus Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Lapto...,4.5,22.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,52990,79990.0,Infinix,5.0,LPDDR4X,33.754219277409675
APPLE MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12A000D3,4.7,8724.0,Apple M1 Processor,8,Mac OS Operating System,512 GB SSD,109990,110900.0,APPLE,783.0,DDR4,0.8205590622182146
acer Predator Triton 300 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeFor...,3.8,4.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,2 TB SSD,159990,160190.0,acer,0.0,DDR4,0.12485173856045945
HP 14s Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Laptop,4.4,789.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,52490,56162.0,HP,68.0,DDR4,6.538228695559275
HP Victus Ryzen 5 Hexa Core 6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,,,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,96579,,HP,,DDR5,
HP Victus Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,,,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,79990,93197.0,HP,,DDR4,14.171057008272797
Lenovo Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 10 Home) E41-55 Thin and Light Laptop,,,AMD Athlon Dual Core Processor,4,Windows 10 Operating System,256 GB SSD,20990,35000.0,Lenovo,,DDR4,40.02857142857143
DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,,,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,105990,120056.0,DELL,,DDR5,11.71619910708336
HP Victus Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,,,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,99990,111500.0,HP,,DDR5,10.32286995515695
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) Z15W000Z2,,,Apple M2 Processor,8,Mac OS Operating System,512 GB SSD,131990,139000.0,APPLE,,Unified,5.043165467625899
Avita SATUS S111 Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-SG Laptop,3.9,646.0,Intel Celeron Dual Core Processor,4,64 bit Windows 11 Operating System,128 GB SSD,16990,29990.0,Avita,89.0,DDR4,43.347782594198065
ASUS Ryzen 5 Dual Core 5th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,4.6,9.0,AMD Ryzen 5 Dual Core Processor (5th Gen),8,Windows 11 Operating System,512 GB SSD,61990,76990.0,ASUS,1.0,DDR4,19.483049746720354
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light Laptop,3.7,336.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,45990,56999.0,acer,35.0,DDR4,19.31437393638485
DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz)...,4.4,31.0,Intel Core i5 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,76990,83557.0,DELL,1.0,DDR4,7.859305623705973
acer Aspire 3 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) A315-58 Thin and Light Laptop,4.2,125.0,Intel Core i3 Processor (11th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,39244,50000.0,acer,19.0,DDR4,21.512
DELL Allienware Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX ...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,168990,221774.0,DELL,,DDR5,23.800806226158162
HP Pavilion PLUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-eh0037TU Thin and Light Lapt...,,,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,85490,99533.0,HP,,DDR4,14.10888850933861
ASUS ROG Zephyrus G14 Ryzen 7 Octa Core Ryzen 7-4800HS 4th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB G...,,,AMD Ryzen 7 Octa Core Processor (4th Gen),8,64 bit Windows 10 Operating System,1 TB SSD,76990,116990.0,ASUS,,DDR4,34.190956492007864
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,,,AMD Ryzen 7 Octa Core Processor,16,Windows 11 Operating System,1 TB SSD,187990,249990.0,ASUS,,DDR5,24.80099203968159
DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,4.2,68.0,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,46880,63200.0,DELL,6.0,DDR4,25.82278481012658
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home...,,,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,137990,194990.0,ASUS,,DDR5,29.23226832145238
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Hom...,,,Intel Core i9 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,219990,242990.0,ASUS,,DDR5,9.465410099181035
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light Laptop,3.7,336.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,45990,56999.0,acer,35.0,DDR4,19.31437393638485
Infinix INBook X2 Plus Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Lapto...,4.5,22.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,52990,79990.0,Infinix,5.0,LPDDR4X,33.754219277409675
APPLE MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12A000D3,4.7,8724.0,Apple M1 Processor,8,Mac OS Operating System,512 GB SSD,109990,110900.0,APPLE,783.0,DDR4,0.8205590622182146
HP 14s Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Laptop,4.4,789.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,52490,56162.0,HP,68.0,DDR4,6.538228695559275
