name,ratings,num_ratings,processor,ram,os,storage,price,org_price
ASUS ASUS TUF Dash Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,,,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹88,990","₹1,29,990"
Lenovo IdeaPad Gaming 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,,,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,"₹84,990","₹1,11,190"
MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/Arc A370M Intel Arc/144 Hz) Thin...,3.6,49 Ratings & 10 Reviews,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹52,990","₹89,990"
acer Spin 7 Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,4,1 Ratings & 1 Reviews,Intel Core i7 Processor (7th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,"₹1,19,990","₹1,24,900"
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin and Light Lap...,3.8,21 Ratings & 4 Reviews,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹69,490","₹85,837"
acer aspire 5 gaming Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,3.7,3 Ratings & 0 Reviews,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹61,990","₹79,990"
ASUS Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 10 Home) UM325SA-KG701TS Thin and Light Laptop,3,2 Ratings & 1 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB SSD,"₹79,990","₹1,22,990"
HP Spectre Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 14-ea0542TU 2 in 1 Laptop,,,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹1,11,990","₹1,55,437"
HP 15s Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light Laptop,4.2,111 Ratings & 7 Reviews,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹64,000","₹72,210"
Lenovo Ideapad AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Laptop,4.5,17 Ratings & 4 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,"₹48,990","₹68,490"
HP 15-ec1105AX Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,4.5,"1,243 Ratings & 158 Reviews",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹58,500","₹70,172"
DELL Allienware Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,,,Intel Core i7 Processor (12th Gen),32 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,"₹2,09,990","₹2,63,986"
HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 1...,,,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹68,200","₹83,039"
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 16 2-in-1 2 in 1 Laptop,,,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹87,500","₹1,10,888"
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,,,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹60,790","₹81,227"
ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,4.8,5 Ratings & 1 Reviews,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,"₹1,49,990","₹1,88,990"
MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,4.1,10 Ratings & 3 Reviews,Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹1,49,990","₹1,69,990"
ASUS Zenbook S 13 OLED Ryzen 5 Hexa Core 6600U - (16 GB/512 GB SSD/Windows 11 Home) UM5302TA-LX501WS T...,4.8,4 Ratings & 2 Reviews,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹99,990","₹1,22,990"
ASUS Ryzen 5 Hexa Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) KM513UA-BQ512TS Thin and Light Lap...,,,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,"₹75,100","₹75,500"
MSI Summit E15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11SCST-272...,4,3 Ratings & 2 Reviews,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,"₹1,35,990","₹1,56,990"
Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,4.4,698 Ratings & 82 Reviews,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹58,990","₹60,990"
HP Intel Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 15-ep0011TX Laptop,3.7,3 Ratings & 0 Reviews,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹97,500","₹1,38,366"
DELL Vostro 3405 Athlon Dual Core 3050 - (4 GB/256 GB SSD/Windows 10 Home) Vostro 3405 Thin and Light ...,4.1,488 Ratings & 54 Reviews,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,"₹30,490","₹36,999"
DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop,4.5,14 Ratings & 2 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹89,890","₹1,11,529"
DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ins 5408 Thin and Light Laptop,4.3,232 Ratings & 35 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹67,190","₹68,142"
DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560774WIN9S 2 in 1 Laptop,,,Intel Core i3 Processor (12th Gen),8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹64,490","₹81,586"
ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-KM732WS Laptop,,,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹1,04,990","₹1,28,990"
Avita PURA APU Dual Core A6 - (4 GB/128 GB SSD/Windows 10 Home) NS14A6ING431-IBB Thin and Light Laptop,3.7,"1,597 Ratings & 228 Reviews",AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,128 GB SSD,"₹17,990","₹27,990"
DELL Inspiron 3501 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Thin and Light L...,4.3,4 Ratings & 0 Reviews,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,"₹41,890","₹55,534"
MSI GP76 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/240 ...,4.5,27 Ratings & 6 Reviews,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,"₹1,80,990","₹2,01,990"
HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050Ti...,5,3 Ratings & 1 Reviews,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,"₹1,11,890","₹1,38,399"
Lenovo Intel Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,4.4,370 Ratings & 38 Reviews,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,"₹68,990","₹79,890"
HP Intel Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 15-ep0011TX Laptop,3.7,3 Ratings & 0 Reviews,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹97,500","₹1,38,366"
HP Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) ...,,,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹1,08,689","₹1,21,355"
DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop,4.5,14 Ratings & 2 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹89,890","₹1,11,529"
DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ins 5408 Thin and Light Laptop,4.3,232 Ratings & 35 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹67,190","₹68,142"
ASUS Zenbook 14X (2022) Space Edition Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX5401ZAS-KN...,4.2,11 Ratings & 2 Reviews,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,"₹1,29,990","₹1,64,990"
DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560774WIN9S 2 in 1 Laptop,,,Intel Core i3 Processor (12th Gen),8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹64,490","₹81,586"
ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-KM732WS Laptop,,,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹1,04,990","₹1,28,990"
MSI GP76 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/240 ...,4.5,27 Ratings & 6 Reviews,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,"₹1,80,990","₹2,01,990"
HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050Ti...,5,3 Ratings & 1 Reviews,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,"₹1,11,890","₹1,38,399"
Lenovo Intel Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,4.4,370 Ratings & 38 Reviews,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,"₹68,990","₹79,890"
HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba0011tx Thin and Light ...,4.2,33 Ratings & 7 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹81,990","₹1,03,279"
APPLE 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A,4.3,13 Ratings & 5 Reviews,Apple M1 Max Processor,32 GB Unified Memory RAM,Mac OS Operating System,1 TB SSD,"₹3,06,990","₹3,29,900"
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) Z160000Z1,,,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,"₹1,31,990","₹1,39,000"
HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s- eq1561AU Thin and Light Laptop,3.7,35 Ratings & 3 Reviews,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,"₹29,997","₹43,628"
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 3511 Laptop,,,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,"₹68,866","₹88,400"
Infinix ZERO BOOK ULTRA Series Laptop Intel Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home) ZL12 B...,,,Intel Core i9 Processor (12th Gen),32 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,"₹84,990","₹1,49,990"
ASUS ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core 5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB G...,,,AMD Ryzen 9 Octa Core Processor,32 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB SSD,"₹2,34,990","₹3,50,990"
acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,5,7 Ratings & 1 Reviews,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,"₹1,48,490","₹1,69,999"
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,4.5,28 Ratings & 3 Reviews,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹99,900","₹1,18,156"
ASUS Zenbook S 13 OLED Ryzen 5 Hexa Core 6600U - (16 GB/512 GB SSD/Windows 11 Home) UM5302TA-LX501WS T...,4.8,4 Ratings & 2 Reviews,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹99,990","₹1,22,990"
ASUS Chromebook Flip Touch Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C214MA-BU0452 Chrom...,4,"1,735 Ratings & 273 Reviews",Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System,,"₹22,990","₹29,990"
Avita PURA APU Dual Core A6 - (4 GB/128 GB SSD/Windows 10 Home) NS14A6ING431-IBB Thin and Light Laptop,3.7,"1,597 Ratings & 228 Reviews",AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,128 GB SSD,"₹17,990","₹27,990"
MSI GF63 Thin Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,4.5,"4,347 Ratings & 596 Reviews",Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹58,499","₹94,990"
DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Notebook,,,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹77,990","₹93,766"
DELL Vostro Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,,,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹69,160","₹89,694"
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Laptop,4.2,17 Ratings & 4 Reviews,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹81,490","₹98,200"
DELL Ryzen 3 Dual Core 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) D560584WIN9BD Laptop,,,AMD Ryzen 3 Dual Core Processor (3rd Gen),8 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,"₹43,490","₹53,603"
DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light Laptop,4.1,397 Ratings & 26 Reviews,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹53,990","₹80,711"
Lenovo Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) E41-55 Thin and Light Laptop,,,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,DOS Operating System,256 GB SSD,"₹18,990","₹29,999"
ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,,,Intel Core i5 Processor (10th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹1,32,790","₹1,72,990"
ASUS TUF Gaming F15 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10/6 GB Graphics/NVIDIA GeForce RTX 306...,4.4,9 Ratings & 3 Reviews,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,"₹1,44,990","₹1,88,990"
acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/1 TB HDD/Windows 10 Home) A315-23 Notebook,3.6,134 Ratings & 20 Reviews,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,"₹34,630","₹49,999"
HP 430 G8 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ProBook 430 G8 Business Laptop,,,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,"₹68,841","₹98,000"
MSI WF65 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Pro/4 GB Graphics/NVIDIA Quadro T100...,,,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,"₹1,60,990","₹1,79,990"
Vaio SE Series Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NP14V1IN004P Thin and Light Laptop,3.8,84 Ratings & 13 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹62,890","₹84,690"
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home...,,,AMD Ryzen 9 Octa Core Processor,32 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,"₹2,61,990","₹3,11,990"
HP Spectre x360 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 13-aw0205tu 2 in 1 Laptop,3.3,3 Ratings & 1 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹1,63,990","₹1,92,977"
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 16-B...,,,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,"₹1,25,680","₹1,32,765"
HP HP Envy Ryzen 7 Octa Core 4700U - (16 GB/1 TB SSD/Windows 10 Home) 13-ay0508au Thin and Light Lapto...,4.3,8 Ratings & 0 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,"₹84,690","₹1,12,900"
HP 250 G8 Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 250 G8 Notebook,4,51 Ratings & 7 Reviews,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,DOS Operating System,512 GB SSD,"₹38,200","₹47,000"
DELL G7 Core i9 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2070/300 H...,4.3,22 Ratings & 3 Reviews,Intel Core i9 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,"₹2,06,490","₹2,27,250"
HP Spectre Folio Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ak1004TU 2 in 1 Laptop,,,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹2,39,759",
DELL 7000 Series Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 7420...,4.8,4 Ratings & 0 Reviews,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹1,08,890","₹1,23,494"
DELL Inspiron 3505 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Thin and ...,4.4,76 Ratings & 14 Reviews,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹71,000",
acer Aspire 3 Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Thin and Light Laptop,,,Intel Pentium Quad Core Processor,4 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,"₹37,990",
Infinix ZERO BOOK Series Laptop Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ZL12 Busin...,,,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹49,990","₹79,990"
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L303WS Laptop,,,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,"₹42,990","₹58,990"
Infinix ZERO BOOK ULTRA Series Laptop Intel Core i9 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ZL12...,,,Intel Core i9 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹79,990","₹1,29,990"
Infinix ZERO BOOK Series Laptop Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ZL12 Busin...,,,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹49,990","₹79,990"
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L303WS Laptop,,,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,"₹42,990","₹58,990"
Infinix ZERO BOOK ULTRA Series Laptop Intel Core i9 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ZL12...,,,Intel Core i9 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,"₹79,990","₹1,29,990"
ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4115T Thin and Light Lapt...,4.3,40 Ratings & 4 Reviews,Intel Core i7 Processor (8th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹85,490","₹1,02,990"
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graph...,4.5,908 Ratings & 122 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,"₹60,490","₹85,290"
Lenovo Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) Legion 5 15ITH6 Thin and Li...,,,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹1,05,990","₹1,59,290"
Lenovo Ideapad 330s Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-15IKB Thin an...,4,21 Ratings & 5 Reviews,Intel Core i5 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,"₹56,990","₹62,594"
APPLE 2020 Macbook Pro M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MYD92HN/A,4.5,477 Ratings & 50 Reviews,Apple M1 Processor,8 GB DDR4 RAM,Mac OS Operating System,512 GB SSD,"₹1,29,990","₹1,42,900"
HP Ryzen 7 Octa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® GeFo...,,,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,"₹85,990","₹1,09,799"
Lenovo IdeaPad Core i3 11th Gen - (8 GB/256 GB SSD/DOS) 15ITL6 Thin and Light Laptop,3.7,128 Ratings & 16 Reviews,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit DOS Operating System,256 GB SSD,"₹37,990","₹57,990"
ASUS Ryzen 7 Quad Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX...,,,AMD Ryzen 7 Quad Core Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,"₹1,16,239","₹1,79,990"
MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 B11SBU-496I...,4.6,21 Ratings & 3 Reviews,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹80,590","₹89,990"
Lenovo Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light Laptop,,,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"₹84,990","₹1,17,490"
DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti...,,,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"₹1,05,490","₹1,31,719"
ASUS Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) FX506LHB - HN357W Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,"₹69,088","₹80,990"
